0 0.6338028169014085 142
1 0.7491961414790996 311
2 0.6905829596412556 223
3 0.8444444444444444 90
4 0.7044025157232704 159
5 0.6858974358974359 156
6 0.7267080745341615 161
7 0.7081967213114754 305
8 0.6881443298969072 388
9 0.6966292134831461 356
10 0.7203389830508474 236
11 0.7188498402555911 313
12 0.6206896551724138 87
13 0.7407407407407407 189
14 0.7105263157894737 152
15 0.7763157894736842 152
16 0.8653846153846154 156
17 0.7341772151898734 158
18 0.6972704714640199 403
19 0.6624605678233438 317
20 0.5943396226415094 106
21 0.6950354609929078 282
22 0.7108433734939759 415
23 0.8026315789473685 76
24 0.6060606060606061 66
25 0.632 125
26 0.8021978021978022 91
27 0.7164750957854407 261
28 0.9290322580645162 155
29 0.6081081081081081 148
30 0.6869918699186992 246
31 0.73 100
32 0.7304347826086957 115
33 0.65 40
34 0.6990291262135923 206
35 0.7690140845070422 355
36 0.7358490566037735 106
37 0.6869158878504673 428
38 0.6348122866894198 293
39 0.7593984962406015 133
40 0.664 125
41 0.7787878787878788 330
42 0.8 80
43 0.5844370860927153 604
44 0.6896551724137931 145
45 0.8387096774193549 93
46 0.5647058823529412 425
47 0.6717325227963525 329
48 0.6097560975609756 164
49 0.7302631578947368 152
50 0.6381909547738693 199
51 0.6902173913043478 184
52 0.7014925373134329 134
53 0.7430025445292621 393
54 0.8163265306122449 98
55 0.8172043010752689 93
56 0.7586206896551724 116
57 0.75 176
58 0.7686567164179104 134
59 0.4791666666666667 144
60 0.8756476683937824 193
61 0.7745098039215687 102
62 0.8021978021978022 91
63 0.75 92
64 0.7470817120622568 257
65 0.5376044568245125 359
66 0.7723880597014925 268
67 0.8536585365853658 205
68 0.710204081632653 245
69 0.8723404255319149 47
70 0.6747572815533981 412
71 0.8807339449541285 109
72 0.6443298969072165 194
73 0.6722408026755853 299
74 0.7643312101910829 157
75 0.7527593818984547 453
76 0.7231833910034602 289
77 0.6162162162162163 185
78 0.752542372881356 295
79 0.7536231884057971 138
80 0.6042944785276073 326
81 0.6721311475409836 244
82 0.7181208053691275 149
83 0.6145833333333334 192
84 0.717391304347826 138
85 0.7046783625730995 342
86 0.6762589928057554 278
87 0.8113207547169812 53
88 0.6842105263157895 171
89 0.7288135593220338 118
90 0.7222222222222222 252
91 0.8235294117647058 17
92 0.6353276353276354 351
93 0.6220095693779905 209
94 0.8648648648648649 74
95 0.6739811912225705 319
96 0.6666666666666666 153
97 0.630188679245283 265
98 0.7660818713450293 171
99 0.7522123893805309 113
100 0.6513761467889908 109
101 0.7226890756302521 238
102 0.8 75
103 0.7553191489361702 94
104 0.7190721649484536 388
105 0.8012820512820513 156
106 0.6711590296495957 371
107 0.6812227074235808 458
108 0.7065868263473054 167
109 0.65625 256
110 0.6946564885496184 131
111 0.7544642857142857 224
112 0.8472222222222222 144
113 0.6643356643356644 143
114 0.8627450980392157 51
115 0.7131147540983607 122
116 0.7425742574257426 101
117 0.524390243902439 246
118 0.6076388888888888 288
119 0.625 72
120 0.6618357487922706 207
121 0.782608695652174 92
122 0.7608695652173914 230
123 0.7697841726618705 139
124 0.6727272727272727 220
125 0.7330316742081447 442
126 0.6911764705882353 136
127 0.6519337016574586 181
128 0.7194805194805195 385
129 0.6458333333333334 192
130 0.7011494252873564 261
131 0.6 180
132 0.7002457002457002 407
133 0.9159663865546218 119
134 0.8671875 128
135 0.8092105263157895 152
136 0.636 250
137 0.5903083700440529 227
138 0.6417910447761194 134
139 0.724 250
140 0.697986577181208 149
141 0.8285714285714286 70
142 0.8461538461538461 39
143 0.6690647482014388 139
144 0.7596899224806202 258
145 0.46601941747572817 206
146 0.6770833333333334 192
147 0.6529284164859002 461
148 0.6608187134502924 171
149 0.7699115044247787 113
150 0.7280701754385965 114
151 0.7029177718832891 377
152 0.6881720430107527 186
153 0.7692307692307693 182
154 0.5476190476190477 294
155 0.9863013698630136 73
156 0.6615384615384615 130
157 0.654054054054054 185
158 0.625 152
159 0.7606837606837606 117
160 0.7414187643020596 437
161 0.7592592592592593 270
162 0.7373737373737373 297
163 0.8105263157894737 190
164 0.6928104575163399 153
165 0.7046979865771812 149
166 0.7049180327868853 244
167 0.6728971962616822 107
168 0.6227180527383367 493
169 0.7422680412371134 97
170 0.5859375 128
171 0.5850622406639004 241
172 0.766497461928934 197
173 0.7897727272727273 176
174 0.673469387755102 98
175 0.3484848484848485 198
176 0.6521739130434783 92
177 0.6946564885496184 131
178 0.7364341085271318 129
179 0.6293929712460063 313
180 0.6160714285714286 112
181 0.7513812154696132 181
182 0.7663817663817664 351
183 0.6166666666666667 300
184 0.6875 208
185 0.734375 128
186 0.7218934911242604 338
187 0.6289752650176679 283
188 0.8142857142857143 70
189 0.6078431372549019 306
190 0.8313253012048193 83
191 0.7694805194805194 308
192 0.7891156462585034 147
193 0.667296786389414 529
194 0.85 220
195 0.8102893890675241 311
196 0.8604651162790697 172
197 0.6633663366336634 101
198 0.6425531914893617 235
199 0.9279279279279279 111
200 0.6926229508196722 244
201 0.6842105263157895 266
202 0.6279926335174953 543
203 0.751219512195122 205
204 0.7796610169491526 236
205 0.675 80
206 0.7324675324675325 385
207 0.6431226765799256 538
208 0.5927051671732523 329
209 0.5757575757575758 132
210 0.7025316455696202 158
211 0.47880299251870323 401
212 0.9035087719298246 114
213 0.8333333333333334 180
214 0.6732283464566929 254
215 0.7666666666666667 120
216 0.8117647058823529 170
217 0.6774193548387096 93
218 0.6779661016949152 177
219 0.7902097902097902 143
220 0.7939698492462312 199
221 0.8066666666666666 150
222 0.75625 160
223 0.5481927710843374 166
224 0.7386363636363636 88
225 0.5698005698005698 351
226 0.5909090909090909 66
227 0.8421052631578947 133
228 0.6190476190476191 105
229 0.4868913857677903 267
230 0.6981818181818182 275
231 0.6666666666666666 39
232 0.6838709677419355 155
233 0.7579365079365079 252
234 0.6311475409836066 366
235 0.5238095238095238 168
236 0.588 250
237 0.7543859649122807 57
238 0.717391304347826 368
239 0.8241758241758241 91
240 0.6956521739130435 69
241 0.7257683215130024 423
242 0.6398963730569949 386
243 0.6722689075630253 119
244 0.7894736842105263 114
245 0.7288135593220338 118
246 0.8292682926829268 82
247 0.678082191780822 146
248 0.7246963562753036 247
249 0.6129032258064516 155
250 0.7415730337078652 178
251 0.8076923076923077 78
252 0.8273381294964028 139
253 0.7368421052631579 228
254 0.76 75
255 0.5799319727891157 588
256 0.4093567251461988 342
257 0.7592592592592593 108
258 0.8070175438596491 57
259 0.6585903083700441 454
260 0.8018018018018018 111
261 0.6840796019900498 402
262 0.7555555555555555 135
263 0.675 200
264 0.788135593220339 118
265 0.8112449799196787 249
266 0.6284153005464481 183
267 0.696078431372549 102
268 0.6944444444444444 144
269 0.8444444444444444 90
270 0.6156299840510366 627
271 0.753731343283582 134
272 0.7920353982300885 226
273 0.6481481481481481 108
274 0.72 375
275 0.6520874751491054 503
276 0.6818181818181818 176
277 0.7404255319148936 235
278 0.7253086419753086 324
279 0.5868544600938967 213
280 0.7197943444730077 389
281 0.8552631578947368 76
282 0.69 200
283 0.5238095238095238 336
284 0.753968253968254 126
285 0.6317567567567568 296
286 0.6714285714285714 70
287 0.6744186046511628 172
288 0.757085020242915 247
289 0.8245614035087719 57
290 0.768595041322314 121
291 0.6027397260273972 146
292 0.6086956521739131 437
293 0.7096774193548387 155
294 0.6507936507936508 189
295 0.7237903225806451 496
296 0.734375 128
297 0.6477732793522267 247
298 0.6041666666666666 48
299 0.7897727272727273 176
300 0.6883116883116883 385
301 0.8317152103559871 618
302 0.6946564885496184 131
303 0.7010309278350515 194
304 0.8085106382978723 141
305 0.5673076923076923 104
306 0.8709677419354839 62
307 0.7931034482758621 87
308 0.8484848484848485 33
309 0.6594827586206896 232
310 0.7777777777777778 135
311 0.6703910614525139 179
312 0.9125 80
313 0.6746411483253588 209
314 0.7886178861788617 123
315 0.6443298969072165 194
316 0.7487179487179487 195
